"anger","disgust","fear","joy","sadness","surprise","time","system","video","video_emotion","video_gender"
0.340442,0.476878,0.3429705,0.408811,0.4672424,0.48787955,246,"crowdemotion","surprise_F","surprise","F"
0.339515,0.46485995,0.3595045,0.410735,0.476967,0.49211985,247,"crowdemotion","surprise_F","surprise","F"
0.3418715,0.46739005,0.35068,0.4096625,0.4869308,0.49218445,248,"crowdemotion","surprise_F","surprise","F"
0.5888235,0.484157,0.2850745,0.3964505,0.52358385,0.3902295,1,"crowdemotion","surprise_M","surprise","M"
0.606863,0.4933246,0.29488,0.398058,0.5204817,0.3925765,2,"crowdemotion","surprise_M","surprise","M"
0.609443,0.4803355,0.3057515,0.4021145,0.5338315,0.3939995,3,"crowdemotion","surprise_M","surprise","M"
0.6044855,0.47268805,0.3165215,0.39854,0.55359,0.392423,4,"crowdemotion","surprise_M","surprise","M"
0.607738,0.4791163,0.3066295,0.3997395,0.5528225,0.397018,5,"crowdemotion","surprise_M","surprise","M"
0.6051755,0.4615412,0.3148385,0.3967645,0.558405,0.391493,6,"crowdemotion","surprise_M","surprise","M"
0.6109905,0.4820837,0.302704,0.4017635,0.5441443,0.395664,7,"crowdemotion","surprise_M","surprise","M"
0.6175475,0.47335755,0.309948,0.3927825,0.5447716,0.3935855,8,"crowdemotion","surprise_M","surprise","M"
0.6077645,0.4724776,0.3118175,0.394387,0.55614,0.393804,9,"crowdemotion","surprise_M","surprise","M"
0.6147755,0.47617315,0.3193725,0.3942545,0.563928,0.3890175,10,"crowdemotion","surprise_M","surprise","M"
0.6151615,0.46358325,0.317507,0.3952525,0.5599885,0.3923705,11,"crowdemotion","surprise_M","surprise","M"
0.599659,0.46504155,0.276618,0.3989265,0.5591185,0.397813,12,"crowdemotion","surprise_M","surprise","M"
0.599341,0.4736688,0.274904,0.39625,0.557616,0.396396,13,"crowdemotion","surprise_M","surprise","M"
0.608362,0.46201625,0.2627745,0.4065565,0.54913705,0.402412,14,"crowdemotion","surprise_M","surprise","M"
0.6029805,0.4804673,0.279618,0.398454,0.5525735,0.389933,15,"crowdemotion","surprise_M","surprise","M"
0.615587,0.4655132,0.267926,0.399569,0.572866,0.395383,16,"crowdemotion","surprise_M","surprise","M"
0.613939,0.47645485,0.260156,0.3958035,0.568448,0.394278,17,"crowdemotion","surprise_M","surprise","M"
0.6136275,0.4786338,0.2515315,0.3977975,0.578557,0.3941525,18,"crowdemotion","surprise_M","surprise","M"
0.615267,0.4705831,0.2073465,0.3831515,0.5964935,0.3979255,19,"crowdemotion","surprise_M","surprise","M"
0.618816,0.4765149,0.2183425,0.370519,0.6059775,0.3907815,20,"crowdemotion","surprise_M","surprise","M"
0.6174225,0.47340885,0.219532,0.372129,0.6205735,0.3843215,21,"crowdemotion","surprise_M","surprise","M"
0.593718,0.45335405,0.2182185,0.3832005,0.5813495,0.393613,22,"crowdemotion","surprise_M","surprise","M"
0.5911485,0.4567272,0.2221995,0.3816655,0.5885435,0.3932785,23,"crowdemotion","surprise_M","surprise","M"
0.595684,0.447257,0.2231955,0.384444,0.590754,0.395931,24,"crowdemotion","surprise_M","surprise","M"
0.6055125,0.4643032,0.254155,0.373655,0.60324,0.3869615,25,"crowdemotion","surprise_M","surprise","M"
0.5869105,0.4336855,0.233301,0.392283,0.585423,0.4031625,26,"crowdemotion","surprise_M","surprise","M"
0.5883515,0.442948,0.2371225,0.388189,0.5756665,0.4024435,27,"crowdemotion","surprise_M","surprise","M"
0.587104,0.4299155,0.22494,0.3922865,0.5910935,0.402135,28,"crowdemotion","surprise_M","surprise","M"
0.5859235,0.4436835,0.2152695,0.3920695,0.5811135,0.39846,29,"crowdemotion","surprise_M","surprise","M"
0.592782,0.435458,0.235903,0.3967735,0.6042395,0.4019425,30,"crowdemotion","surprise_M","surprise","M"
0.5916195,0.438138,0.24509,0.3967375,0.6016185,0.404594,31,"crowdemotion","surprise_M","surprise","M"
0.575209,0.4362395,0.2464835,0.402229,0.597012,0.404647,32,"crowdemotion","surprise_M","surprise","M"
0.58947,0.42922,0.2322755,0.3973425,0.5906955,0.403553,33,"crowdemotion","surprise_M","surprise","M"
0.5886945,0.45351,0.234411,0.3908505,0.589998,0.401034,34,"crowdemotion","surprise_M","surprise","M"
0.59989,0.45328585,0.2496495,0.392629,0.5854905,0.4073775,35,"crowdemotion","surprise_M","surprise","M"
0.590282,0.45400545,0.2521325,0.383914,0.58745,0.395027,36,"crowdemotion","surprise_M","surprise","M"
0.5778015,0.437323,0.2470045,0.4036015,0.586722,0.4048995,37,"crowdemotion","surprise_M","surprise","M"
0.587238,0.46329195,0.2546065,0.387423,0.5702595,0.3944335,38,"crowdemotion","surprise_M","surprise","M"
0.5918785,0.47122205,0.26775,0.3828475,0.568211,0.39245,39,"crowdemotion","surprise_M","surprise","M"
0.6098925,0.4855097,0.2735865,0.380876,0.578976,0.383163,40,"crowdemotion","surprise_M","surprise","M"
0.6077995,0.49749949,0.28394,0.3740575,0.5808115,0.3864275,41,"crowdemotion","surprise_M","surprise","M"
0.6174395,0.4930424,0.269899,0.388374,0.5775395,0.3932875,42,"crowdemotion","surprise_M","surprise","M"
0.6042375,0.4945906,0.30301,0.401939,0.5681795,0.408213,43,"crowdemotion","surprise_M","surprise","M"
0.6027295,0.49091275,0.316747,0.408441,0.576174,0.402762,44,"crowdemotion","surprise_M","surprise","M"
0.599202,0.48638765,0.3253855,0.4200865,0.568743,0.3951815,45,"crowdemotion","surprise_M","surprise","M"
0.5946995,0.48596435,0.303836,0.417425,0.5607515,0.3977025,46,"crowdemotion","surprise_M","surprise","M"
0.5909045,0.47395115,0.3188025,0.4273115,0.5551565,0.399311,47,"crowdemotion","surprise_M","surprise","M"
0.60697,0.495876135,0.2877985,0.41994,0.5658965,0.3950145,48,"crowdemotion","surprise_M","surprise","M"
0.6040735,0.48914275,0.2976345,0.4193835,0.578397,0.398901,49,"crowdemotion","surprise_M","surprise","M"
0.596526,0.4841806,0.294123,0.4209875,0.5719725,0.3951425,50,"crowdemotion","surprise_M","surprise","M"
0.604626,0.477517,0.2975945,0.4136655,0.581127,0.4022195,51,"crowdemotion","surprise_M","surprise","M"
0.5989425,0.4783974,0.3187305,0.426013,0.561485,0.393961,52,"crowdemotion","surprise_M","surprise","M"
0.5859275,0.4832065,0.312962,0.408639,0.5771875,0.405846,53,"crowdemotion","surprise_M","surprise","M"
0.5879075,0.4821714,0.31697,0.412334,0.5864775,0.4060125,54,"crowdemotion","surprise_M","surprise","M"
0.581926,0.4793184,0.2974015,0.4042065,0.5626025,0.402618,55,"crowdemotion","surprise_M","surprise","M"
0.59639,0.48186955,0.307754,0.4149325,0.580852,0.4054915,56,"crowdemotion","surprise_M","surprise","M"
0.598621,0.4912763,0.3153375,0.38793,0.588986,0.409711,57,"crowdemotion","surprise_M","surprise","M"
0.585293,0.4813165,0.3202235,0.398422,0.584372,0.4051315,58,"crowdemotion","surprise_M","surprise","M"
0.5876245,0.4845888,0.318866,0.395039,0.5778715,0.4143115,59,"crowdemotion","surprise_M","surprise","M"
0.5854205,0.48074435,0.318605,0.399027,0.5834555,0.4066645,60,"crowdemotion","surprise_M","surprise","M"
0.5907525,0.4732817,0.3339855,0.4003325,0.578132,0.4153335,61,"crowdemotion","surprise_M","surprise","M"
0.5963285,0.4773495,0.320142,0.398218,0.574295,0.414361,62,"crowdemotion","surprise_M","surprise","M"
0.591862,0.4664986,0.3173315,0.4097555,0.5776055,0.4219585,63,"crowdemotion","surprise_M","surprise","M"
0.590942,0.48282,0.322628,0.398542,0.5694305,0.416559,64,"crowdemotion","surprise_M","surprise","M"
0.576804,0.46571015,0.3167025,0.394172,0.5740555,0.408407,65,"crowdemotion","surprise_M","surprise","M"
0.5882285,0.4609615,0.333838,0.3962675,0.5889785,0.4024875,66,"crowdemotion","surprise_M","surprise","M"
0.585475,0.469052,0.3153745,0.392175,0.564097,0.4115,67,"crowdemotion","surprise_M","surprise","M"
0.5916575,0.46183425,0.3314895,0.4010525,0.579249,0.4147945,68,"crowdemotion","surprise_M","surprise","M"
0.5969185,0.4750646,0.3091225,0.3935045,0.557325,0.4015535,69,"crowdemotion","surprise_M","surprise","M"
0.5885455,0.47637255,0.312128,0.3944785,0.561638,0.4011545,70,"crowdemotion","surprise_M","surprise","M"
0.6091105,0.46992225,0.2893805,0.387924,0.5598985,0.400502,71,"crowdemotion","surprise_M","surprise","M"
0.587148,0.46730855,0.322417,0.390172,0.562475,0.4070445,72,"crowdemotion","surprise_M","surprise","M"
0.5911085,0.48414405,0.2872865,0.3842725,0.53346905,0.408795,73,"crowdemotion","surprise_M","surprise","M"
0.596561,0.49125845,0.2844685,0.3855755,0.53725555,0.4027875,74,"crowdemotion","surprise_M","surprise","M"
0.6156705,0.496240995,0.2852305,0.376691,0.5470483,0.403727,75,"crowdemotion","surprise_M","surprise","M"
0.605569,0.48399005,0.3003875,0.389325,0.54150875,0.401295,76,"crowdemotion","surprise_M","surprise","M"
0.614975,0.49105745,0.311106,0.3760595,0.53645735,0.4074225,77,"crowdemotion","surprise_M","surprise","M"
0.622558,0.4914336,0.3238425,0.375274,0.5341381,0.4059355,78,"crowdemotion","surprise_M","surprise","M"
0.624178,0.495332025,0.3139215,0.3756505,0.5590305,0.404044,79,"crowdemotion","surprise_M","surprise","M"
0.6250095,0.4907793,0.2878375,0.376942,0.5369827,0.4058355,80,"crowdemotion","surprise_M","surprise","M"
0.623649,0.5057694,0.313411,0.3690795,0.54918465,0.408801,81,"crowdemotion","surprise_M","surprise","M"
0.606584,0.5091219,0.3128695,0.3681705,0.5469655,0.4082315,82,"crowdemotion","surprise_M","surprise","M"
0.631446,0.5197209,0.333294,0.3561205,0.53128205,0.4252825,83,"crowdemotion","surprise_M","surprise","M"
0.5922255,0.50876265,0.3352155,0.387984,0.5247127,0.4215785,84,"crowdemotion","surprise_M","surprise","M"
0.604507,0.51851665,0.3263025,0.3549565,0.50428865,0.434383,85,"crowdemotion","surprise_M","surprise","M"
0.6129955,0.51393565,0.337839,0.3705625,0.5468368,0.413218,86,"crowdemotion","surprise_M","surprise","M"
0.6237375,0.5261467,0.3358875,0.351598,0.5068266,0.424211,87,"crowdemotion","surprise_M","surprise","M"
0.615745,0.5256051,0.3479265,0.350073,0.499358035,0.428215,88,"crowdemotion","surprise_M","surprise","M"
0.593607,0.49498245,0.3364475,0.3597175,0.504564215,0.422291,89,"crowdemotion","surprise_M","surprise","M"
0.6146975,0.5197065,0.341421,0.354047,0.4996396075,0.43178,90,"crowdemotion","surprise_M","surprise","M"
0.604867,0.501523955,0.32903,0.368441,0.5063621,0.4119705,91,"crowdemotion","surprise_M","surprise","M"
0.6060505,0.499769939,0.3188825,0.365594,0.5144764,0.4162515,92,"crowdemotion","surprise_M","surprise","M"
0.6013835,0.49529506,0.324419,0.3747135,0.504315775,0.413003,93,"crowdemotion","surprise_M","surprise","M"
0.6030755,0.5071976,0.3403365,0.364194,0.50743015,0.4169265,94,"crowdemotion","surprise_M","surprise","M"
0.5971515,0.498285085,0.324088,0.3699375,0.5101585,0.4103845,95,"crowdemotion","surprise_M","surprise","M"
0.595339,0.496126675,0.3091085,0.373461,0.5154298,0.407791,96,"crowdemotion","surprise_M","surprise","M"
0.598491,0.49900559,0.34135,0.369666,0.5215344,0.4099985,97,"crowdemotion","surprise_M","surprise","M"
0.596418,0.49020275,0.3129965,0.370735,0.50080621,0.409628,98,"crowdemotion","surprise_M","surprise","M"
0.601197,0.50516735,0.3259345,0.3697995,0.5173109,0.4013855,99,"crowdemotion","surprise_M","surprise","M"
0.600513,0.5089802,0.319626,0.370323,0.515808,0.4011275,100,"crowdemotion","surprise_M","surprise","M"
0.5976585,0.4931667,0.323891,0.377763,0.5117303,0.4000235,101,"crowdemotion","surprise_M","surprise","M"
0.602298,0.49616146,0.3266125,0.3808115,0.52696855,0.395941,102,"crowdemotion","surprise_M","surprise","M"
0.608271,0.49002175,0.347291,0.3868265,0.5185528,0.3883285,103,"crowdemotion","surprise_M","surprise","M"
0.6152945,0.486638,0.349437,0.377755,0.53264575,0.383492,104,"crowdemotion","surprise_M","surprise","M"
0.624817,0.48791625,0.340314,0.3718895,0.538076,0.3844515,105,"crowdemotion","surprise_M","surprise","M"
0.60919,0.4873805,0.362395,0.3727405,0.53556315,0.3886095,106,"crowdemotion","surprise_M","surprise","M"
0.5774035,0.49045595,0.3814675,0.3727075,0.5327858,0.3939935,107,"crowdemotion","surprise_M","surprise","M"
0.5760385,0.4829927,0.38683,0.3691375,0.5527615,0.3871435,108,"crowdemotion","surprise_M","surprise","M"
0.5665075,0.49343005,0.384002,0.364113,0.5580685,0.387042,109,"crowdemotion","surprise_M","surprise","M"
0.557548,0.49661331,0.3863435,0.3693065,0.5537175,0.3813255,110,"crowdemotion","surprise_M","surprise","M"
0.5541305,0.4837658,0.397774,0.36195,0.53894655,0.396919,111,"crowdemotion","surprise_M","surprise","M"
0.5594745,0.49396755,0.396245,0.3639085,0.53757245,0.394645,112,"crowdemotion","surprise_M","surprise","M"
0.54145235,0.48119675,0.37508,0.3631895,0.54525665,0.398939,113,"crowdemotion","surprise_M","surprise","M"
0.5614885,0.4904874,0.384982,0.3642905,0.5447992,0.392338,114,"crowdemotion","surprise_M","surprise","M"
0.54719485,0.502293565,0.377397,0.3568985,0.5560955,0.391333,115,"crowdemotion","surprise_M","surprise","M"
0.53756755,0.500181323,0.378942,0.3587915,0.556359,0.389129,116,"crowdemotion","surprise_M","surprise","M"
0.52536375,0.49185005,0.37542,0.362057,0.5500415,0.3968735,117,"crowdemotion","surprise_M","surprise","M"
0.5425035,0.47961335,0.3865625,0.362409,0.53448025,0.392641,118,"crowdemotion","surprise_M","surprise","M"
0.53574575,0.4881357,0.380875,0.358467,0.54628735,0.40166,119,"crowdemotion","surprise_M","surprise","M"
0.5292742,0.4911439,0.3839995,0.358905,0.5531945,0.399157,120,"crowdemotion","surprise_M","surprise","M"
0.54099885,0.48783605,0.365503,0.3754555,0.5583295,0.3927345,121,"crowdemotion","surprise_M","surprise","M"
0.53306055,0.500655105,0.3631725,0.359285,0.5654255,0.396375,122,"crowdemotion","surprise_M","surprise","M"
0.555692,0.47652635,0.3625115,0.374623,0.5837585,0.393911,123,"crowdemotion","surprise_M","surprise","M"
0.5556775,0.49446665,0.3571475,0.3722045,0.562588,0.3927435,124,"crowdemotion","surprise_M","surprise","M"
0.5277658,0.46637965,0.3649905,0.3774545,0.5534575,0.4204125,125,"crowdemotion","surprise_M","surprise","M"
0.54066245,0.4882749,0.353778,0.3674835,0.5607955,0.398636,126,"crowdemotion","surprise_M","surprise","M"
0.5145183,0.45483375,0.34367,0.361318,0.554122,0.445565,127,"crowdemotion","surprise_M","surprise","M"
0.5262208,0.4570413,0.3115875,0.3529845,0.5379184,0.4498645,128,"crowdemotion","surprise_M","surprise","M"
0.46915815,0.444232,0.333291,0.357665,0.5624305,0.46219925,129,"crowdemotion","surprise_M","surprise","M"
0.4700296,0.4428195,0.3058545,0.3556595,0.554318,0.4594756,130,"crowdemotion","surprise_M","surprise","M"
0.48014095,0.4427715,0.3111225,0.355205,0.552321,0.4694808,131,"crowdemotion","surprise_M","surprise","M"
0.501583095,0.4558779,0.288839,0.3494755,0.5415949,0.4578872,132,"crowdemotion","surprise_M","surprise","M"
0.50654545,0.4474265,0.315261,0.3738805,0.5911595,0.429593,133,"crowdemotion","surprise_M","surprise","M"
0.4854149,0.4381855,0.312003,0.366996,0.585438,0.44658,134,"crowdemotion","surprise_M","surprise","M"
0.5500615,0.4634549,0.312379,0.384819,0.5785685,0.409281,135,"crowdemotion","surprise_M","surprise","M"
0.4698808,0.43427,0.274993,0.3568375,0.5875755,0.46702895,136,"crowdemotion","surprise_M","surprise","M"
0.58473,0.448545,0.31447,0.382897,0.576616,0.388713,137,"crowdemotion","surprise_M","surprise","M"
0.579292,0.45660325,0.299503,0.385031,0.576678,0.394208,138,"crowdemotion","surprise_M","surprise","M"
0.578614,0.4509918,0.3205885,0.3847605,0.5535705,0.3860655,139,"crowdemotion","surprise_M","surprise","M"
0.569338,0.4568167,0.322051,0.387251,0.5770195,0.404019,140,"crowdemotion","surprise_M","surprise","M"
0.584681,0.45427865,0.325002,0.3788375,0.5506485,0.3873435,141,"crowdemotion","surprise_M","surprise","M"
0.580779,0.4514654,0.3156795,0.3832,0.5499472,0.387631,142,"crowdemotion","surprise_M","surprise","M"
0.5815805,0.45222725,0.328827,0.377917,0.555663,0.3842305,143,"crowdemotion","surprise_M","surprise","M"
0.5815265,0.447733,0.304435,0.384925,0.5486185,0.3850245,144,"crowdemotion","surprise_M","surprise","M"
0.5940905,0.4503256,0.3486905,0.378625,0.55564,0.3956975,145,"crowdemotion","surprise_M","surprise","M"
0.593463,0.4569823,0.3298805,0.3752545,0.555809,0.386908,146,"crowdemotion","surprise_M","surprise","M"
0.6151555,0.4599535,0.3593565,0.3842315,0.563651,0.397692,147,"crowdemotion","surprise_M","surprise","M"
0.586923,0.45373815,0.331641,0.3771565,0.54970815,0.385896,148,"crowdemotion","surprise_M","surprise","M"
0.5955315,0.4519734,0.319396,0.387039,0.59313,0.3952305,149,"crowdemotion","surprise_M","surprise","M"
0.6038625,0.45079315,0.3284265,0.3881325,0.5853985,0.3944955,150,"crowdemotion","surprise_M","surprise","M"
0.572364,0.4410565,0.325897,0.385904,0.5964365,0.3978815,151,"crowdemotion","surprise_M","surprise","M"
0.6081125,0.4532674,0.3357735,0.3816445,0.5784725,0.400482,152,"crowdemotion","surprise_M","surprise","M"
0.5839715,0.447089,0.323563,0.3814625,0.5877595,0.398546,153,"crowdemotion","surprise_M","surprise","M"
0.577617,0.446715,0.322182,0.381923,0.5897845,0.398217,154,"crowdemotion","surprise_M","surprise","M"
0.5812415,0.433374,0.3015735,0.381467,0.5918785,0.4018915,155,"crowdemotion","surprise_M","surprise","M"
0.5738545,0.4384035,0.323677,0.382972,0.589982,0.3981565,156,"crowdemotion","surprise_M","surprise","M"
0.585725,0.4390475,0.3137665,0.383179,0.582595,0.4003605,157,"crowdemotion","surprise_M","surprise","M"
0.5714875,0.4446835,0.3042385,0.3832945,0.590893,0.403023,158,"crowdemotion","surprise_M","surprise","M"
0.584805,0.4369825,0.3156855,0.384219,0.5876595,0.4081075,159,"crowdemotion","surprise_M","surprise","M"
0.57576,0.4407395,0.283038,0.3870855,0.592296,0.4010995,160,"crowdemotion","surprise_M","surprise","M"
0.57423,0.436825,0.291751,0.3758765,0.614734,0.4033875,161,"crowdemotion","surprise_M","surprise","M"
0.587671,0.4411815,0.3171405,0.3746405,0.6061285,0.407691,162,"crowdemotion","surprise_M","surprise","M"
0.5663335,0.443179,0.3025075,0.3746575,0.601529,0.405875,163,"crowdemotion","surprise_M","surprise","M"
0.5878845,0.440013,0.309952,0.37737,0.5911515,0.4094925,164,"crowdemotion","surprise_M","surprise","M"
0.585061,0.4639192,0.2711865,0.355072,0.5996625,0.417033,165,"crowdemotion","surprise_M","surprise","M"
0.5822585,0.4505858,0.2720075,0.355053,0.614246,0.419853,166,"crowdemotion","surprise_M","surprise","M"
0.590813,0.45581095,0.294382,0.3536805,0.61706,0.410928,167,"crowdemotion","surprise_M","surprise","M"
0.5797075,0.443194,0.293119,0.372874,0.6142035,0.401334,168,"crowdemotion","surprise_M","surprise","M"
0.5849805,0.45767445,0.315807,0.367309,0.591778,0.40257,169,"crowdemotion","surprise_M","surprise","M"
0.6051815,0.4546232,0.2963615,0.3587205,0.6013625,0.413664,170,"crowdemotion","surprise_M","surprise","M"
0.590834,0.46056135,0.294604,0.366797,0.584253,0.400385,171,"crowdemotion","surprise_M","surprise","M"
0.5941125,0.4583682,0.297432,0.355908,0.612582,0.411912,172,"crowdemotion","surprise_M","surprise","M"
0.5853655,0.45703805,0.2812685,0.376686,0.6000665,0.397953,173,"crowdemotion","surprise_M","surprise","M"
0.5928165,0.45612395,0.288912,0.377154,0.5981325,0.397925,174,"crowdemotion","surprise_M","surprise","M"
0.5770015,0.45473495,0.2733505,0.3744345,0.5833385,0.4056265,175,"crowdemotion","surprise_M","surprise","M"
0.5951145,0.46228755,0.279452,0.370186,0.5966375,0.401862,176,"crowdemotion","surprise_M","surprise","M"
0.5832505,0.45243335,0.267362,0.3711115,0.575893,0.401278,177,"crowdemotion","surprise_M","surprise","M"
0.583682,0.45592895,0.274346,0.3720195,0.579588,0.4015335,178,"crowdemotion","surprise_M","surprise","M"
0.5793245,0.45086765,0.2805975,0.3725235,0.5784315,0.408487,179,"crowdemotion","surprise_M","surprise","M"
0.5847795,0.4552719,0.278572,0.3760055,0.585106,0.3968395,180,"crowdemotion","surprise_M","surprise","M"
0.5083888,0.4305035,0.3017025,0.363381,0.590583,0.4545983,181,"crowdemotion","surprise_M","surprise","M"
0.53789595,0.439762,0.275609,0.3653155,0.600373,0.4392605,182,"crowdemotion","surprise_M","surprise","M"
0.49538422,0.4181655,0.297624,0.3621735,0.586162,0.46414845,183,"crowdemotion","surprise_M","surprise","M"
0.568507,0.4602669,0.2886785,0.3705365,0.5979975,0.4167225,184,"crowdemotion","surprise_M","surprise","M"
0.50383431,0.425772,0.331119,0.349846,0.581612,0.4489975,185,"crowdemotion","surprise_M","surprise","M"
0.502560205,0.429112,0.3158495,0.3574605,0.5718255,0.4529068,186,"crowdemotion","surprise_M","surprise","M"
0.48849795,0.4388255,0.334521,0.353649,0.5740655,0.45914955,187,"crowdemotion","surprise_M","surprise","M"
0.49465695,0.42459,0.2877655,0.359266,0.570062,0.4664208,188,"crowdemotion","surprise_M","surprise","M"
0.52187805,0.436549,0.312392,0.358194,0.56606,0.437202,189,"crowdemotion","surprise_M","surprise","M"
0.503882495,0.426803,0.3246465,0.3527185,0.575051,0.4419065,190,"crowdemotion","surprise_M","surprise","M"
0.552597,0.4441725,0.277595,0.3675715,0.568987,0.4206585,191,"crowdemotion","surprise_M","surprise","M"
0.49653619,0.43481,0.3210315,0.357079,0.557147,0.449417,192,"crowdemotion","surprise_M","surprise","M"
0.6015915,0.4541892,0.2749545,0.369525,0.556765,0.4071625,193,"crowdemotion","surprise_M","surprise","M"
0.596179,0.45110485,0.2479865,0.371554,0.559231,0.4035055,194,"crowdemotion","surprise_M","surprise","M"
0.606034,0.46143165,0.268149,0.370802,0.551535,0.408576,195,"crowdemotion","surprise_M","surprise","M"
0.585663,0.45120785,0.251564,0.37181,0.575012,0.406972,196,"crowdemotion","surprise_M","surprise","M"
0.579686,0.4553251,0.277587,0.3748325,0.5686915,0.4030355,197,"crowdemotion","surprise_M","surprise","M"
0.5835075,0.45805815,0.265199,0.374837,0.576181,0.3980095,198,"crowdemotion","surprise_M","surprise","M"
0.579041,0.453077,0.267822,0.378116,0.572533,0.4007295,199,"crowdemotion","surprise_M","surprise","M"
0.6021725,0.449374,0.2733565,0.371927,0.5690095,0.4047705,200,"crowdemotion","surprise_M","surprise","M"
0.5748285,0.45806165,0.27381,0.3752875,0.5874455,0.400666,201,"crowdemotion","surprise_M","surprise","M"
0.5737165,0.46552425,0.2815195,0.3709135,0.582421,0.403213,202,"crowdemotion","surprise_M","surprise","M"
0.5784975,0.45574255,0.2672325,0.3715075,0.5902685,0.401784,203,"crowdemotion","surprise_M","surprise","M"
0.5748315,0.46062295,0.284105,0.3686265,0.5898465,0.401561,204,"crowdemotion","surprise_M","surprise","M"
0.570958,0.45871205,0.277002,0.3727205,0.5880015,0.4006345,205,"crowdemotion","surprise_M","surprise","M"
0.5912495,0.4619816,0.306813,0.3655185,0.5836065,0.393137,206,"crowdemotion","surprise_M","surprise","M"
0.5867525,0.46513275,0.298647,0.3652485,0.5874265,0.3974015,207,"crowdemotion","surprise_M","surprise","M"
0.579532,0.4510376,0.313021,0.3685405,0.5888345,0.390167,208,"crowdemotion","surprise_M","surprise","M"
0.581128,0.4559597,0.3024685,0.368672,0.591458,0.3966815,209,"crowdemotion","surprise_M","surprise","M"
0.590276,0.45328975,0.313618,0.3736515,0.58822,0.3842865,210,"crowdemotion","surprise_M","surprise","M"
0.588533,0.46010265,0.318828,0.372529,0.567319,0.3878835,211,"crowdemotion","surprise_M","surprise","M"
0.5786985,0.440567,0.320024,0.3769575,0.6056535,0.386559,212,"crowdemotion","surprise_M","surprise","M"
0.5797535,0.45149885,0.3278025,0.370671,0.5750695,0.3832905,213,"crowdemotion","surprise_M","surprise","M"
0.562894,0.440737,0.2475865,0.392979,0.610613,0.392126,214,"crowdemotion","surprise_M","surprise","M"
0.5600585,0.45672235,0.2797055,0.385897,0.6021285,0.389888,215,"crowdemotion","surprise_M","surprise","M"
0.557644,0.4463105,0.2686705,0.390175,0.607641,0.3920935,216,"crowdemotion","surprise_M","surprise","M"
0.559587,0.4481675,0.2900935,0.382413,0.6144885,0.3855475,217,"crowdemotion","surprise_M","surprise","M"
0.54852105,0.438652,0.276236,0.3834855,0.613838,0.395057,218,"crowdemotion","surprise_M","surprise","M"
0.5537005,0.43521,0.2785275,0.3902275,0.6032555,0.393217,219,"crowdemotion","surprise_M","surprise","M"
0.550425,0.4392135,0.2851035,0.386383,0.612368,0.3864905,220,"crowdemotion","surprise_M","surprise","M"
0.5575565,0.440035,0.269986,0.3884725,0.615765,0.39194,221,"crowdemotion","surprise_M","surprise","M"
0.5809295,0.4460405,0.284064,0.379239,0.609889,0.3865435,222,"crowdemotion","surprise_M","surprise","M"
0.5711655,0.443525,0.296854,0.379983,0.623653,0.385969,223,"crowdemotion","surprise_M","surprise","M"
0.5721175,0.446004,0.279625,0.380622,0.610118,0.390563,224,"crowdemotion","surprise_M","surprise","M"
0.558061,0.44656,0.3000695,0.383886,0.6124425,0.3882275,225,"crowdemotion","surprise_M","surprise","M"
0.572222,0.461601,0.2889425,0.376627,0.6065245,0.3976785,226,"crowdemotion","surprise_M","surprise","M"
0.565033,0.45803435,0.3177135,0.3783955,0.605415,0.3962545,227,"crowdemotion","surprise_M","surprise","M"
0.573105,0.4616502,0.291576,0.3779305,0.601011,0.3956585,228,"crowdemotion","surprise_M","surprise","M"
0.58091,0.46010335,0.3072825,0.37928,0.604042,0.3963305,229,"crowdemotion","surprise_M","surprise","M"
0.572889,0.4622226,0.2923825,0.3755535,0.619872,0.386422,230,"crowdemotion","surprise_M","surprise","M"
0.574356,0.451521,0.298564,0.3778625,0.603012,0.393314,231,"crowdemotion","surprise_M","surprise","M"
0.5678985,0.4568945,0.2839515,0.3756035,0.61544,0.388375,232,"crowdemotion","surprise_M","surprise","M"
0.5765995,0.4542888,0.307763,0.379297,0.5909765,0.401714,233,"crowdemotion","surprise_M","surprise","M"
0.5860855,0.47393855,0.2765565,0.3674755,0.617632,0.3848975,234,"crowdemotion","surprise_M","surprise","M"
0.5828675,0.46242855,0.2837475,0.3612815,0.616883,0.389572,235,"crowdemotion","surprise_M","surprise","M"
0.5755385,0.47398535,0.3133915,0.380268,0.606979,0.3893735,236,"crowdemotion","surprise_M","surprise","M"
0.5772455,0.45601125,0.2742875,0.3688845,0.617206,0.38862,237,"crowdemotion","surprise_M","surprise","M"
0.571761,0.49199055,0.3035385,0.3706165,0.5794295,0.406382,238,"crowdemotion","surprise_M","surprise","M"
0.5780295,0.4755688,0.304242,0.3703195,0.604025,0.3988645,239,"crowdemotion","surprise_M","surprise","M"
0.560828,0.4916407,0.312427,0.371224,0.56469,0.409514,240,"crowdemotion","surprise_M","surprise","M"
0.5736615,0.45662665,0.297318,0.3804905,0.6070325,0.395353,241,"crowdemotion","surprise_M","surprise","M"
0.566238,0.4757157,0.285853,0.370328,0.54002565,0.414973,242,"crowdemotion","surprise_M","surprise","M"
0.5641125,0.4838876,0.2800125,0.3713715,0.5439496,0.4119425,243,"crowdemotion","surprise_M","surprise","M"
0.5682905,0.4808441,0.286853,0.367689,0.5440683,0.405746,244,"crowdemotion","surprise_M","surprise","M"
